EmployeeNumber,EmployeeName,Month,Year,BaseSalary,OvertimePay,Bonus,TotalCompensation
1034,Vincent Novak,1,2024,6385.0,553.57,0.0,6938.57
1034,Vincent Novak,2,2024,6385.0,281.25,0.0,6666.25
1034,Vincent Novak,3,2024,6385.0,718.48,532.13,7635.61
1034,Vincent Novak,4,2024,6385.0,551.08,0.0,6936.08
1034,Vincent Novak,5,2024,6385.0,548.8,0.0,6933.8
1034,Vincent Novak,6,2024,6385.0,0.0,383.18,6768.18
1034,Vincent Novak,7,2024,6385.0,509.04,0.0,6894.04
1034,Vincent Novak,8,2024,6385.0,411.62,0.0,6796.62
1034,Vincent Novak,9,2024,6385.0,552.52,324.47,7261.99
1034,Vincent Novak,10,2024,6385.0,601.9,0.0,6986.9
1034,Vincent Novak,11,2024,6385.0,176.18,0.0,6561.18
1034,Vincent Novak,12,2024,6385.0,0.0,420.07,6805.07
1034,Vincent Novak,1,2025,6385.0,407.6,0.0,6792.6
1034,Vincent Novak,2,2025,7034.97,508.99,0.0,7543.96
1034,Vincent Novak,3,2025,7034.97,0.0,603.33,7638.29
1034,Vincent Novak,4,2025,7034.97,0.0,0.0,7034.97
1034,Vincent Novak,5,2025,7034.97,616.86,0.0,7651.83
1034,Vincent Novak,6,2025,7034.97,814.64,642.49,8492.1
1034,Vincent Novak,7,2025,7034.97,399.92,0.0,7434.89
1034,Vincent Novak,8,2025,7034.97,457.7,0.0,7492.67
1034,Vincent Novak,9,2025,7034.97,454.63,385.03,7874.62
1034,Vincent Novak,10,2025,7034.97,393.64,0.0,7428.6
1034,Vincent Novak,11,2025,7034.97,0.0,0.0,7034.97
1034,Vincent Novak,12,2025,7034.97,489.52,629.41,8153.9
1035,Michael Henry,1,2024,19973.0,0.0,0.0,19973.0
1035,Michael Henry,2,2024,19973.0,0.0,0.0,19973.0
1035,Michael Henry,3,2024,19973.0,0.0,3760.35,23733.35
1035,Michael Henry,4,2024,19973.0,0.0,0.0,19973.0
1035,Michael Henry,5,2024,19973.0,0.0,0.0,19973.0
1035,Michael Henry,6,2024,19973.0,2059.7,2241.3,24273.99
1035,Michael Henry,7,2024,19973.0,0.0,0.0,19973.0
1035,Michael Henry,8,2024,19973.0,0.0,0.0,19973.0
1035,Michael Henry,9,2024,19973.0,0.0,3070.62,23043.62
1035,Michael Henry,10,2024,19973.0,,0.0,19973.0
1035,Michael Henry,11,2024,19973.0,,0.0,19973.0
1035,Michael Henry,12,2024,21175.9,1024.59,3973.02,26173.52
1035,Michael Henry,1,2025,21175.9,0.0,0.0,21175.9
1035,Michael Henry,2,2025,21175.9,0.0,0.0,21175.9
1035,Michael Henry,3,2025,21175.9,1965.85,3751.11,26892.86
1035,Michael Henry,4,2025,21175.9,0.0,0.0,21175.9
1035,Michael Henry,5,2025,21175.9,0.0,0.0,21175.9
1035,Michael Henry,6,2025,21175.9,0.0,2830.79,24006.69
1035,Michael Henry,7,2025,21175.9,0.0,0.0,21175.9
1035,Michael Henry,8,2025,21175.9,,0.0,21175.9
1035,Michael Henry,9,2025,21175.9,0.0,3771.59,24947.5
1035,Michael Henry,10,2025,21175.9,,0.0,21175.9
1035,Michael Henry,11,2025,21175.9,0.0,0.0,21175.9
1035,Michael Henry,12,2025,21175.9,0.0,3917.13,25093.03
1036,Dana Bennett,1,2024,6861.0,198.58,0.0,7059.58
1036,Dana Bennett,2,2024,6861.0,433.34,0.0,7294.34
1036,Dana Bennett,3,2024,6861.0,481.06,521.6,7863.66
1036,Dana Bennett,4,2024,6861.0,893.62,0.0,7754.62
1036,Dana Bennett,5,2024,6861.0,492.32,0.0,7353.32
1036,Dana Bennett,6,2024,6861.0,95.8,388.15,7344.95
1036,Dana Bennett,7,2024,6861.0,137.45,0.0,6998.45
1036,Dana Bennett,8,2024,6861.0,555.88,0.0,7416.88
1036,Dana Bennett,9,2024,6861.0,675.21,574.95,8111.16
1036,Dana Bennett,10,2024,6861.0,626.16,0.0,7487.16
1036,Dana Bennett,11,2024,6861.0,583.37,0.0,7444.37
1036,Dana Bennett,12,2024,7864.41,903.37,449.42,9217.2
1036,Dana Bennett,1,2025,7864.41,501.85,0.0,8366.26
1036,Dana Bennett,2,2025,7864.41,840.29,0.0,8704.7
1036,Dana Bennett,3,2025,7864.41,244.11,428.75,8537.27
1036,Dana Bennett,4,2025,7864.41,415.65,0.0,8280.06
1036,Dana Bennett,5,2025,7864.41,,0.0,8067.23
1036,Dana Bennett,6,2025,7864.41,564.31,434.14,8862.86
1036,Dana Bennett,7,2025,7864.41,618.24,0.0,8482.65
1036,Dana Bennett,8,2025,7864.41,656.07,0.0,8520.49
1036,Dana Bennett,9,2025,7864.41,643.75,497.92,9006.08
1036,Dana Bennett,10,2025,7864.41,410.31,0.0,8274.72
1036,Dana Bennett,11,2025,7864.41,584.27,0.0,8448.68
1036,Dana Bennett,12,2025,7864.41,275.86,429.54,8569.81
1037,Jenna Wilson,1,2024,4969.0,600.74,0.0,5569.74
1037,Jenna Wilson,2,2024,4969.0,0.0,0.0,4969.0
1037,Jenna Wilson,3,2024,4969.0,0.0,300.0,5269.0
1037,Jenna Wilson,4,2024,4969.0,0.0,0.0,4969.0
1037,Jenna Wilson,5,2024,4969.0,,0.0,4969.0
1037,Jenna Wilson,6,2024,4969.0,0.0,236.98,5205.98
1037,Jenna Wilson,7,2024,4969.0,0.0,0.0,4969.0
1037,Jenna Wilson,8,2024,4969.0,0.0,0.0,4969.0
1037,Jenna Wilson,9,2024,4969.0,0.0,203.74,5172.74
1037,Jenna Wilson,10,2024,4969.0,0.0,0.0,4969.0
1037,Jenna Wilson,11,2024,4969.0,0.0,0.0,4969.0
1037,Jenna Wilson,12,2024,4969.0,0.0,414.02,5383.02
1037,Jenna Wilson,1,2025,4969.0,,0.0,4969.0
1037,Jenna Wilson,2,2025,4969.0,0.0,0.0,4969.0
1037,Jenna Wilson,3,2025,4969.0,0.0,305.3,5274.3
1037,Jenna Wilson,4,2025,5599.08,396.93,0.0,5996.0
1037,Jenna Wilson,5,2025,5599.08,0.0,0.0,5599.08
1037,Jenna Wilson,6,2025,5599.08,0.0,477.53,6076.6
1037,Jenna Wilson,7,2025,5599.08,0.0,0.0,5599.08
1037,Jenna Wilson,8,2025,5599.08,0.0,0.0,5599.08
1037,Jenna Wilson,9,2025,5599.08,0.0,390.89,5989.97
1037,Jenna Wilson,10,2025,5599.08,0.0,0.0,5599.08
1037,Jenna Wilson,11,2025,5599.08,0.0,0.0,5599.08
1037,Jenna Wilson,12,2025,5599.08,0.0,532.59,6131.66
1038,Leslie Gardner,1,2024,19845.0,0.0,0.0,19845.0
1038,Leslie Gardner,2,2024,19845.0,0.0,0.0,19845.0
1038,Leslie Gardner,3,2024,19845.0,0.0,1026.7,20871.7
1038,Leslie Gardner,4,2024,19845.0,0.0,0.0,19845.0
1038,Leslie Gardner,5,2024,19845.0,0.0,0.0,19845.0
1038,Leslie Gardner,6,2024,19845.0,0.0,1430.24,21275.24
1038,Leslie Gardner,7,2024,19845.0,1296.54,0.0,21141.54
1038,Leslie Gardner,8,2024,19845.0,0.0,0.0,19845.0
1038,Leslie Gardner,9,2024,19845.0,0.0,1421.57,21266.57
1038,Leslie Gardner,10,2024,19845.0,0.0,0.0,19845.0
1038,Leslie Gardner,11,2024,19845.0,0.0,0.0,19845.0
1038,Leslie Gardner,12,2024,22141.32,0.0,1535.23,23676.54
1038,Leslie Gardner,1,2025,22141.32,0.0,0.0,22141.32
1038,Leslie Gardner,2,2025,22141.32,0.0,0.0,22141.32
1038,Leslie Gardner,3,2025,22141.32,0.0,1709.15,23850.47
1038,Leslie Gardner,4,2025,22141.32,0.0,0.0,22141.32
1038,Leslie Gardner,5,2025,22141.32,0.0,0.0,22141.32
1038,Leslie Gardner,6,2025,22141.32,0.0,1785.59,23926.91
1038,Leslie Gardner,7,2025,22141.32,0.0,0.0,22141.32
1038,Leslie Gardner,8,2025,22141.32,0.0,0.0,22141.32
1038,Leslie Gardner,9,2025,22141.32,0.0,1621.63,23762.95
1038,Leslie Gardner,10,2025,22141.32,0.0,0.0,22141.32
1038,Leslie Gardner,11,2025,22141.32,0.0,0.0,22141.32
1038,Leslie Gardner,12,2025,22141.32,0.0,2064.15,24205.46
1039,Krista Benton,1,2024,13320.0,1700.54,0.0,15020.54
1039,Krista Benton,2,2024,13320.0,0.0,0.0,13320.0
1039,Krista Benton,3,2024,13320.0,569.2,962.8,14852.0
1039,Krista Benton,4,2024,13320.0,0.0,0.0,13320.0
1039,Krista Benton,5,2024,13320.0,615.82,0.0,13935.82
1039,Krista Benton,6,2024,13320.0,627.55,958.37,14905.92
1039,Krista Benton,7,2024,13320.0,0.0,0.0,13320.0
1039,Krista Benton,8,2024,13320.0,1038.48,0.0,14358.48
1039,Krista Benton,9,2024,13320.0,0.0,1144.53,14464.53
1039,Krista Benton,10,2024,13320.0,1238.08,0.0,14558.08
1039,Krista Benton,11,2024,13320.0,,0.0,13320.0
1039,Krista Benton,12,2024,13320.0,0.0,584.77,13904.77
1039,Krista Benton,1,2025,13320.0,1361.17,0.0,14681.17
1039,Krista Benton,2,2025,13320.0,2093.37,0.0,15413.37
1039,Krista Benton,3,2025,13320.0,,1095.1,14581.83
1039,Krista Benton,4,2025,13320.0,0.0,0.0,13320.0
1039,Krista Benton,5,2025,13320.0,1308.85,0.0,14628.85
1039,Krista Benton,6,2025,14177.52,0.0,654.54,14832.06
1039,Krista Benton,7,2025,14177.52,897.24,0.0,15074.76
1039,Krista Benton,8,2025,14177.52,884.78,0.0,15062.3
1039,Krista Benton,9,2025,14177.52,870.6,1282.65,16330.77
1039,Krista Benton,10,2025,14177.52,0.0,0.0,14177.52
1039,Krista Benton,11,2025,14177.52,0.0,0.0,14177.52
1039,Krista Benton,12,2025,14177.52,0.0,1192.76,15370.28
1040,Michael Gonzales,1,2024,6347.0,0.0,0.0,6347.0
1040,Michael Gonzales,2,2024,6347.0,0.0,0.0,6347.0
1040,Michael Gonzales,3,2024,6347.0,0.0,366.3,6713.3
1040,Michael Gonzales,4,2024,6347.0,0.0,0.0,6347.0
1040,Michael Gonzales,5,2024,6347.0,0.0,0.0,6347.0
1040,Michael Gonzales,6,2024,6347.0,0.0,328.77,6675.77
1040,Michael Gonzales,7,2024,6347.0,334.72,0.0,6681.72
1040,Michael Gonzales,8,2024,6347.0,0.0,0.0,6347.0
1040,Michael Gonzales,9,2024,6347.0,0.0,328.44,6675.44
1040,Michael Gonzales,10,2024,6347.0,828.51,0.0,7175.51
1040,Michael Gonzales,11,2024,6347.0,668.14,0.0,7015.14
1040,Michael Gonzales,12,2024,6807.41,0.0,349.82,7157.24
1040,Michael Gonzales,1,2025,6807.41,0.0,0.0,6807.41
1040,Michael Gonzales,2,2025,6807.41,0.0,0.0,6807.41
1040,Michael Gonzales,3,2025,6807.41,0.0,489.93,7297.34
1040,Michael Gonzales,4,2025,6807.41,0.0,0.0,6807.41
1040,Michael Gonzales,5,2025,6807.41,549.33,0.0,7356.75
1040,Michael Gonzales,6,2025,6807.41,820.5,680.67,8308.58
1040,Michael Gonzales,7,2025,6807.41,0.0,0.0,6807.41
1040,Michael Gonzales,8,2025,6807.41,,0.0,6807.41
1040,Michael Gonzales,9,2025,6807.41,0.0,543.36,7350.77
1040,Michael Gonzales,10,2025,6807.41,0.0,0.0,6807.41
1040,Michael Gonzales,11,2025,6807.41,0.0,0.0,6807.41
1040,Michael Gonzales,12,2025,6807.41,0.0,561.44,7368.86
1042,Michael Fuentes,1,2024,2743.0,0.0,0.0,2743.0
1042,Michael Fuentes,2,2024,2743.0,0.0,0.0,2743.0
1042,Michael Fuentes,3,2024,2743.0,0.0,238.6,2981.6
1042,Michael Fuentes,4,2024,2743.0,0.0,0.0,2743.0
1042,Michael Fuentes,5,2024,2743.0,0.0,0.0,2743.0
1042,Michael Fuentes,6,2024,2743.0,0.0,132.98,2875.98
1042,Michael Fuentes,7,2024,2743.0,0.0,0.0,2743.0
1042,Michael Fuentes,8,2024,2743.0,0.0,0.0,2743.0
1042,Michael Fuentes,9,2024,2743.0,0.0,165.88,2908.88
1042,Michael Fuentes,10,2024,2743.0,94.97,0.0,2837.97
1042,Michael Fuentes,11,2024,2743.0,0.0,0.0,2743.0
1042,Michael Fuentes,12,2024,2743.0,,211.45,3064.39
1042,Michael Fuentes,1,2025,3147.35,0.0,0.0,3147.35
1042,Michael Fuentes,2,2025,3147.35,0.0,0.0,3147.35
1042,Michael Fuentes,3,2025,3147.35,0.0,145.65,3293.0
1042,Michael Fuentes,4,2025,3147.35,0.0,0.0,3147.35
1042,Michael Fuentes,5,2025,3147.35,0.0,0.0,3147.35
1042,Michael Fuentes,6,2025,3147.35,0.0,256.2,3403.55
1042,Michael Fuentes,7,2025,3147.35,46.14,0.0,3193.49
1042,Michael Fuentes,8,2025,3147.35,185.75,0.0,3333.1
1042,Michael Fuentes,9,2025,3147.35,0.0,284.56,3431.91
1042,Michael Fuentes,10,2025,3147.35,0.0,0.0,3147.35
1042,Michael Fuentes,11,2025,3147.35,0.0,0.0,3147.35
1042,Michael Fuentes,12,2025,3147.35,0.0,251.31,3398.66
1043,Jennifer Porter,1,2024,10880.0,923.18,0.0,11803.18
1043,Jennifer Porter,2,2024,10880.0,903.97,0.0,11783.97
1043,Jennifer Porter,3,2024,10880.0,919.15,763.86,12563.0
1043,Jennifer Porter,4,2024,10880.0,409.83,0.0,11289.83
1043,Jennifer Porter,5,2024,10880.0,1132.55,0.0,12012.55
1043,Jennifer Porter,6,2024,10880.0,948.61,761.09,12589.71
1043,Jennifer Porter,7,2024,10880.0,,0.0,10880.0
1043,Jennifer Porter,8,2024,10880.0,1109.67,0.0,11989.67
1043,Jennifer Porter,9,2024,10880.0,252.6,683.94,11816.54
1043,Jennifer Porter,10,2024,10880.0,972.07,0.0,11852.07
1043,Jennifer Porter,11,2024,10880.0,0.0,0.0,10880.0
1043,Jennifer Porter,12,2024,10880.0,0.0,455.1,11335.1
1043,Jennifer Porter,1,2025,12555.61,557.06,0.0,13112.66
1043,Jennifer Porter,2,2025,12555.61,854.79,0.0,13410.4
1043,Jennifer Porter,3,2025,12555.61,1205.73,1204.63,14965.97
1043,Jennifer Porter,4,2025,12555.61,1038.76,0.0,13594.37
1043,Jennifer Porter,5,2025,12555.61,683.7,0.0,13239.31
1043,Jennifer Porter,6,2025,12555.61,,675.79,14238.21
1043,Jennifer Porter,7,2025,12555.61,427.57,0.0,12983.18
1043,Jennifer Porter,8,2025,12555.61,1437.72,0.0,13993.33
1043,Jennifer Porter,9,2025,12555.61,0.0,1215.77,13771.38
1043,Jennifer Porter,10,2025,12555.61,927.12,0.0,13482.73
1043,Jennifer Porter,11,2025,12555.61,1425.77,0.0,13981.38
1043,Jennifer Porter,12,2025,12555.61,806.12,974.79,14336.52
1044,Dana Hopkins,1,2024,2342.0,,0.0,2342.0
1044,Dana Hopkins,2,2024,2342.0,150.57,0.0,2492.57
1044,Dana Hopkins,3,2024,2342.0,0.0,186.56,2528.56
1044,Dana Hopkins,4,2024,2342.0,0.0,0.0,2342.0
1044,Dana Hopkins,5,2024,2342.0,0.0,0.0,2342.0
1044,Dana Hopkins,6,2024,2342.0,0.0,163.0,2505.0
1044,Dana Hopkins,7,2024,2342.0,0.0,0.0,2342.0
1044,Dana Hopkins,8,2024,2342.0,0.0,0.0,2342.0
1044,Dana Hopkins,9,2024,2342.0,0.0,225.67,2567.67
1044,Dana Hopkins,10,2024,2342.0,0.0,0.0,2342.0
1044,Dana Hopkins,11,2024,2342.0,0.0,0.0,2342.0
1044,Dana Hopkins,12,2024,2673.28,0.0,136.81,2810.08
1044,Dana Hopkins,1,2025,2673.28,0.0,0.0,2673.28
1044,Dana Hopkins,2,2025,2673.28,152.58,0.0,2825.85
1044,Dana Hopkins,3,2025,2673.28,0.0,189.01,2862.28
1044,Dana Hopkins,4,2025,2673.28,0.0,0.0,2673.28
1044,Dana Hopkins,5,2025,2673.28,0.0,0.0,2673.28
1044,Dana Hopkins,6,2025,2673.28,0.0,130.58,2803.85
1044,Dana Hopkins,7,2025,2673.28,0.0,0.0,2673.28
1044,Dana Hopkins,8,2025,2673.28,0.0,0.0,2673.28
1044,Dana Hopkins,9,2025,2673.28,284.13,167.9,3125.3
1044,Dana Hopkins,10,2025,2673.28,,0.0,2673.28
1044,Dana Hopkins,11,2025,2673.28,156.97,0.0,2830.24
1044,Dana Hopkins,12,2025,2673.28,0.0,240.34,2913.62
1045,Rachel Jones,1,2024,17650.0,0.0,0.0,17650.0
1045,Rachel Jones,2,2024,17650.0,0.0,0.0,17650.0
1045,Rachel Jones,3,2024,17650.0,0.0,985.04,18635.04
1045,Rachel Jones,4,2024,17650.0,,0.0,17650.0
1045,Rachel Jones,5,2024,17650.0,0.0,0.0,17650.0
1045,Rachel Jones,6,2024,17650.0,0.0,1729.04,19379.04
1045,Rachel Jones,7,2024,17650.0,1753.31,0.0,19403.31
1045,Rachel Jones,8,2024,17650.0,0.0,0.0,17650.0
1045,Rachel Jones,9,2024,17650.0,0.0,794.35,18444.35
1045,Rachel Jones,10,2024,17650.0,0.0,0.0,17650.0
1045,Rachel Jones,11,2024,17650.0,0.0,0.0,17650.0
1045,Rachel Jones,12,2024,17650.0,0.0,1167.36,18817.36
1045,Rachel Jones,1,2025,17650.0,0.0,0.0,17650.0
1045,Rachel Jones,2,2025,18561.86,0.0,0.0,18561.86
1045,Rachel Jones,3,2025,18561.86,1271.98,1745.46,21579.29
1045,Rachel Jones,4,2025,18561.86,0.0,0.0,18561.86
1045,Rachel Jones,5,2025,18561.86,0.0,0.0,18561.86
1045,Rachel Jones,6,2025,18561.86,0.0,892.31,19454.17
1045,Rachel Jones,7,2025,18561.86,0.0,0.0,18561.86
1045,Rachel Jones,8,2025,18561.86,0.0,0.0,18561.86
1045,Rachel Jones,9,2025,18561.86,0.0,1310.97,19872.82
1045,Rachel Jones,10,2025,18561.86,0.0,0.0,18561.86
1045,Rachel Jones,11,2025,18561.86,0.0,0.0,18561.86
1045,Rachel Jones,12,2025,18561.86,0.0,1836.74,20398.59
1046,Karen Morales DDS,1,2024,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,2,2024,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,3,2024,4025.0,0.0,173.67,4198.67
1046,Karen Morales DDS,4,2024,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,5,2024,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,6,2024,4025.0,0.0,303.87,4328.87
1046,Karen Morales DDS,7,2024,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,8,2024,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,9,2024,4025.0,,370.65,4395.65
1046,Karen Morales DDS,10,2024,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,11,2024,4025.0,83.4,0.0,4108.4
1046,Karen Morales DDS,12,2024,4025.0,0.0,361.62,4386.62
1046,Karen Morales DDS,1,2025,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,2,2025,4025.0,0.0,0.0,4025.0
1046,Karen Morales DDS,3,2025,4025.0,0.0,180.23,4205.23
1046,Karen Morales DDS,4,2025,4552.47,0.0,0.0,4552.47
1046,Karen Morales DDS,5,2025,4552.47,286.31,0.0,4838.77
1046,Karen Morales DDS,6,2025,4552.47,0.0,238.73,4791.19
1046,Karen Morales DDS,7,2025,4552.47,0.0,0.0,4552.47
1046,Karen Morales DDS,8,2025,4552.47,0.0,0.0,4552.47
1046,Karen Morales DDS,9,2025,4552.47,0.0,453.82,5006.29
1046,Karen Morales DDS,10,2025,4552.47,0.0,0.0,4552.47
1046,Karen Morales DDS,11,2025,4552.47,0.0,0.0,4552.47
1046,Karen Morales DDS,12,2025,4552.47,,249.26,4801.73
1047,Melissa Stephens,1,2024,9725.0,0.0,0.0,9725.0
1047,Melissa Stephens,2,2024,9725.0,0.0,0.0,9725.0
1047,Melissa Stephens,3,2024,9725.0,0.0,828.66,10553.66
1047,Melissa Stephens,4,2024,9725.0,0.0,0.0,9725.0
1047,Melissa Stephens,5,2024,9725.0,0.0,0.0,9725.0
1047,Melissa Stephens,6,2024,9725.0,0.0,947.43,10672.43
1047,Melissa Stephens,7,2024,9725.0,0.0,0.0,9725.0
1047,Melissa Stephens,8,2024,9725.0,,0.0,9725.0
1047,Melissa Stephens,9,2024,9725.0,0.0,732.4,10457.4
1047,Melissa Stephens,10,2024,9725.0,0.0,0.0,9725.0
1047,Melissa Stephens,11,2024,9725.0,0.0,0.0,9725.0
1047,Melissa Stephens,12,2024,9725.0,0.0,514.48,10239.48
1047,Melissa Stephens,1,2025,11413.22,509.34,0.0,11922.56
1047,Melissa Stephens,2,2025,11413.22,0.0,0.0,11413.22
1047,Melissa Stephens,3,2025,11413.22,0.0,542.88,11956.1
1047,Melissa Stephens,4,2025,11413.22,0.0,0.0,11413.22
1047,Melissa Stephens,5,2025,11413.22,0.0,0.0,11413.22
1047,Melissa Stephens,6,2025,11413.22,0.0,631.73,12044.95
1047,Melissa Stephens,7,2025,11413.22,0.0,0.0,11413.22
1047,Melissa Stephens,8,2025,11413.22,0.0,0.0,11413.22
1047,Melissa Stephens,9,2025,11413.22,0.0,818.59,12231.81
1047,Melissa Stephens,10,2025,11413.22,0.0,0.0,11413.22
1047,Melissa Stephens,11,2025,11413.22,0.0,0.0,11413.22
1047,Melissa Stephens,12,2025,11413.22,0.0,928.19,12341.41
1048,Heather Woodard,1,2024,11904.0,964.43,0.0,12868.43
1048,Heather Woodard,2,2024,11904.0,0.0,0.0,11904.0
1048,Heather Woodard,3,2024,11904.0,0.0,858.13,12762.13
1048,Heather Woodard,4,2024,11904.0,527.2,0.0,12431.2
1048,Heather Woodard,5,2024,11904.0,0.0,0.0,11904.0
1048,Heather Woodard,6,2024,11904.0,1283.0,593.83,13780.84
1048,Heather Woodard,7,2024,11904.0,919.79,0.0,12823.79
1048,Heather Woodard,8,2024,11904.0,888.9,0.0,12792.9
1048,Heather Woodard,9,2024,11904.0,0.0,852.52,12756.52
1048,Heather Woodard,10,2024,11904.0,1186.55,0.0,13090.55
1048,Heather Woodard,11,2024,11904.0,1296.55,0.0,13200.55
1048,Heather Woodard,12,2024,11904.0,945.14,1117.75,13966.89
1048,Heather Woodard,1,2025,13416.88,762.94,0.0,14179.82
1048,Heather Woodard,2,2025,13416.88,359.32,0.0,13776.2
1048,Heather Woodard,3,2025,13416.88,,1085.3,15299.39
1048,Heather Woodard,4,2025,13416.88,0.0,0.0,13416.88
1048,Heather Woodard,5,2025,13416.88,824.92,0.0,14241.8
1048,Heather Woodard,6,2025,13416.88,1116.44,935.32,15468.65
1048,Heather Woodard,7,2025,13416.88,934.43,0.0,14351.31
1048,Heather Woodard,8,2025,13416.88,0.0,0.0,13416.88
1048,Heather Woodard,9,2025,13416.88,1350.25,1182.06,15949.19
1048,Heather Woodard,10,2025,13416.88,826.62,0.0,14243.5
1048,Heather Woodard,11,2025,13416.88,0.0,0.0,13416.88
1048,Heather Woodard,12,2025,13416.88,1050.39,999.18,15466.45
1049,Margaret Miller,1,2024,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,2,2024,2177.0,251.49,0.0,2428.49
1049,Margaret Miller,3,2024,2177.0,0.0,113.29,2290.29
1049,Margaret Miller,4,2024,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,5,2024,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,6,2024,2177.0,0.0,189.92,2366.92
1049,Margaret Miller,7,2024,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,8,2024,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,9,2024,2177.0,0.0,178.52,2355.52
1049,Margaret Miller,10,2024,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,11,2024,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,12,2024,2177.0,0.0,123.19,2300.19
1049,Margaret Miller,1,2025,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,2,2025,2177.0,,0.0,2373.48
1049,Margaret Miller,3,2025,2177.0,0.0,213.88,2390.88
1049,Margaret Miller,4,2025,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,5,2025,2177.0,0.0,0.0,2177.0
1049,Margaret Miller,6,2025,2448.54,0.0,160.9,2609.44
1049,Margaret Miller,7,2025,2448.54,0.0,0.0,2448.54
1049,Margaret Miller,8,2025,2448.54,0.0,0.0,2448.54
1049,Margaret Miller,9,2025,2448.54,0.0,115.25,2563.79
1049,Margaret Miller,10,2025,2448.54,0.0,0.0,2448.54
1049,Margaret Miller,11,2025,2448.54,0.0,0.0,2448.54
1049,Margaret Miller,12,2025,2448.54,0.0,130.85,2579.39
1050,Mary Kelly,1,2024,7525.0,0.0,0.0,7525.0
1050,Mary Kelly,2,2024,7525.0,588.45,0.0,8113.45
1050,Mary Kelly,3,2024,7525.0,0.0,590.56,8115.56
1050,Mary Kelly,4,2024,7525.0,0.0,0.0,7525.0
1050,Mary Kelly,5,2024,7525.0,0.0,0.0,7525.0
1050,Mary Kelly,6,2024,7525.0,0.0,540.02,8065.02
1050,Mary Kelly,7,2024,7525.0,0.0,0.0,7525.0
1050,Mary Kelly,8,2024,7525.0,0.0,0.0,7525.0
1050,Mary Kelly,9,2024,7525.0,466.11,666.24,8657.35
1050,Mary Kelly,10,2024,7525.0,0.0,0.0,7525.0
1050,Mary Kelly,11,2024,7525.0,0.0,0.0,7525.0
1050,Mary Kelly,12,2024,7525.0,0.0,670.41,8195.41
1050,Mary Kelly,1,2025,7525.0,459.05,0.0,7984.05
1050,Mary Kelly,2,2025,7525.0,0.0,0.0,7525.0
1050,Mary Kelly,3,2025,7525.0,0.0,678.96,8203.96
1050,Mary Kelly,4,2025,8298.67,452.13,0.0,8750.8
1050,Mary Kelly,5,2025,8298.67,0.0,0.0,8298.67
1050,Mary Kelly,6,2025,8298.67,0.0,656.69,8955.37
1050,Mary Kelly,7,2025,8298.67,0.0,0.0,8298.67
1050,Mary Kelly,8,2025,8298.67,0.0,0.0,8298.67
1050,Mary Kelly,9,2025,8298.67,0.0,593.02,8891.69
1050,Mary Kelly,10,2025,8298.67,0.0,0.0,8298.67
1050,Mary Kelly,11,2025,8298.67,0.0,0.0,8298.67
1050,Mary Kelly,12,2025,8298.67,0.0,716.49,9015.16
1052,Amanda Terrell,1,2024,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,2,2024,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,3,2024,4834.0,0.0,344.15,5178.15
1052,Amanda Terrell,4,2024,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,5,2024,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,6,2024,4834.0,308.26,217.38,5359.64
1052,Amanda Terrell,7,2024,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,8,2024,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,9,2024,4834.0,496.31,195.71,5526.02
1052,Amanda Terrell,10,2024,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,11,2024,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,12,2024,4834.0,0.0,214.24,5048.24
1052,Amanda Terrell,1,2025,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,2,2025,4834.0,0.0,0.0,4834.0
1052,Amanda Terrell,3,2025,4834.0,0.0,263.55,5097.55
1052,Amanda Terrell,4,2025,5180.89,0.0,0.0,5180.89
1052,Amanda Terrell,5,2025,5180.89,0.0,0.0,5180.89
1052,Amanda Terrell,6,2025,5180.89,0.0,439.4,5620.3
1052,Amanda Terrell,7,2025,5180.89,0.0,0.0,5180.89
1052,Amanda Terrell,8,2025,5180.89,0.0,0.0,5180.89
1052,Amanda Terrell,9,2025,5180.89,0.0,336.81,5517.7
