EmployeeNumber,EmployeeName,Month,Year,BaseSalary,OvertimePay,Bonus,TotalCompensation
1268,William Miller,12,2025,8873.97,644.34,637.51,10155.83
1269,Casey Wilkins,1,2024,2994.0,0.0,0.0,2994.0
1269,Casey Wilkins,2,2024,2994.0,32.8,0.0,3026.8
1269,Casey Wilkins,3,2024,2994.0,165.79,214.14,3373.92
1269,Casey Wilkins,4,2024,2994.0,,0.0,2994.0
1269,Casey Wilkins,5,2024,2994.0,201.18,0.0,3195.18
1269,Casey Wilkins,6,2024,2994.0,216.26,214.14,3424.4
1269,Casey Wilkins,7,2024,2994.0,222.65,0.0,3216.65
1269,Casey Wilkins,8,2024,2994.0,0.0,0.0,2994.0
1269,Casey Wilkins,9,2024,2994.0,0.0,214.14,3208.14
1269,Casey Wilkins,10,2024,2994.0,340.02,0.0,3334.02
1269,Casey Wilkins,11,2024,2994.0,353.99,0.0,3347.99
1269,Casey Wilkins,12,2024,2994.0,224.1,0.0,3218.1
1269,Casey Wilkins,1,2025,2994.0,,0.0,3332.19
1269,Casey Wilkins,2,2025,2994.0,,0.0,2994.0
1269,Casey Wilkins,3,2025,2994.0,271.65,214.14,3479.78
1269,Casey Wilkins,4,2025,2994.0,0.0,0.0,2994.0
1269,Casey Wilkins,5,2025,3485.39,285.58,0.0,3770.97
1269,Casey Wilkins,6,2025,3485.39,373.62,249.28,4108.29
1269,Casey Wilkins,7,2025,3485.39,286.39,0.0,3771.78
1269,Casey Wilkins,8,2025,3485.39,,0.0,3485.39
1269,Casey Wilkins,9,2025,3485.39,494.0,0.0,3979.39
1269,Casey Wilkins,10,2025,3485.39,,0.0,3613.82
1269,Casey Wilkins,11,2025,3485.39,0.0,0.0,3485.39
1269,Casey Wilkins,12,2025,3485.39,224.96,249.28,3959.64
1270,Keith Graham,1,2024,1223.0,0.0,0.0,1223.0
1270,Keith Graham,2,2024,1223.0,0.0,0.0,1223.0
1270,Keith Graham,3,2024,1223.0,0.0,141.92,1364.92
1270,Keith Graham,4,2024,1223.0,0.0,0.0,1223.0
1270,Keith Graham,5,2024,1223.0,93.2,0.0,1316.2
1270,Keith Graham,6,2024,1223.0,0.0,141.92,1364.92
1270,Keith Graham,7,2024,1223.0,0.0,0.0,1223.0
1270,Keith Graham,8,2024,1223.0,0.0,0.0,1223.0
1270,Keith Graham,9,2024,1223.0,0.0,141.92,1364.92
1270,Keith Graham,10,2024,1223.0,0.0,0.0,1223.0
1270,Keith Graham,11,2024,1223.0,0.0,0.0,1223.0
1270,Keith Graham,12,2024,1223.0,0.0,141.92,1364.92
1270,Keith Graham,1,2025,1223.0,0.0,0.0,1223.0
1270,Keith Graham,2,2025,1405.39,0.0,0.0,1405.39
1270,Keith Graham,3,2025,1405.39,0.0,163.08,1568.47
1270,Keith Graham,4,2025,1405.39,130.96,0.0,1536.35
1270,Keith Graham,5,2025,1405.39,0.0,0.0,1405.39
1270,Keith Graham,6,2025,1405.39,0.0,163.08,1568.47
1270,Keith Graham,7,2025,1405.39,0.0,0.0,1405.39
1270,Keith Graham,8,2025,1405.39,0.0,0.0,1405.39
1270,Keith Graham,9,2025,1405.39,0.0,163.08,1568.47
1270,Keith Graham,10,2025,1405.39,0.0,0.0,1405.39
1270,Keith Graham,11,2025,1405.39,,0.0,1405.39
1270,Keith Graham,12,2025,1405.39,0.0,163.08,1568.47
1273,Cynthia Green,1,2024,1118.0,0.0,0.0,1118.0
1273,Cynthia Green,2,2024,1118.0,131.97,0.0,1249.97
1273,Cynthia Green,3,2024,1118.0,0.0,83.51,1201.51
1273,Cynthia Green,4,2024,1118.0,0.0,0.0,1118.0
1273,Cynthia Green,5,2024,1118.0,0.0,0.0,1118.0
1273,Cynthia Green,6,2024,1118.0,88.62,83.51,1290.13
1273,Cynthia Green,7,2024,1118.0,41.74,0.0,1159.74
1273,Cynthia Green,8,2024,1118.0,117.7,0.0,1235.7
1273,Cynthia Green,9,2024,1118.0,0.0,83.51,1201.51
1273,Cynthia Green,10,2024,1118.0,114.76,0.0,1232.76
1273,Cynthia Green,11,2024,1118.0,24.31,0.0,1142.31
1273,Cynthia Green,12,2024,1118.0,89.31,83.51,1290.82
1273,Cynthia Green,1,2025,1118.0,36.11,0.0,1154.11
1273,Cynthia Green,2,2025,1118.0,67.15,0.0,1185.15
1273,Cynthia Green,3,2025,1118.0,0.0,83.51,1201.51
1273,Cynthia Green,4,2025,1118.0,,0.0,1177.16
1273,Cynthia Green,5,2025,1118.0,0.0,0.0,1118.0
1273,Cynthia Green,6,2025,1279.56,133.43,95.58,1508.57
1273,Cynthia Green,7,2025,1279.56,106.85,0.0,1386.41
1273,Cynthia Green,8,2025,1279.56,,0.0,1332.58
1273,Cynthia Green,9,2025,1279.56,0.0,95.58,1375.14
1273,Cynthia Green,10,2025,1279.56,0.0,0.0,1279.56
1273,Cynthia Green,11,2025,1279.56,0.0,0.0,1279.56
1273,Cynthia Green,12,2025,1279.56,136.15,95.58,1511.29
1275,Robert Haynes,1,2024,2875.0,106.33,0.0,2981.33
1275,Robert Haynes,2,2024,2875.0,0.0,0.0,2875.0
1275,Robert Haynes,3,2024,2875.0,0.0,502.32,3377.32
1275,Robert Haynes,4,2024,2875.0,258.47,0.0,3133.47
1275,Robert Haynes,5,2024,2875.0,0.0,0.0,2875.0
1275,Robert Haynes,6,2024,2875.0,159.79,502.32,3537.11
1275,Robert Haynes,7,2024,2875.0,198.46,0.0,3073.46
1275,Robert Haynes,8,2024,2875.0,273.49,0.0,3148.49
1275,Robert Haynes,9,2024,2875.0,274.98,502.32,3652.29
1275,Robert Haynes,10,2024,2875.0,345.31,0.0,3220.31
1275,Robert Haynes,11,2024,2875.0,222.91,0.0,3097.91
1275,Robert Haynes,12,2024,2875.0,256.43,502.32,3633.75
1275,Robert Haynes,1,2025,2875.0,,0.0,3067.25
1275,Robert Haynes,2,2025,3081.14,263.31,0.0,3344.45
1275,Robert Haynes,3,2025,3081.14,287.11,538.34,3906.59
1275,Robert Haynes,4,2025,3081.14,0.0,0.0,3081.14
1275,Robert Haynes,5,2025,3081.14,237.4,0.0,3318.54
1275,Robert Haynes,6,2025,3081.14,79.76,538.34,3699.23
1275,Robert Haynes,7,2025,3081.14,0.0,0.0,3081.14
1275,Robert Haynes,8,2025,3081.14,277.13,0.0,3358.27
1275,Robert Haynes,9,2025,3081.14,280.19,538.34,3899.66
1275,Robert Haynes,10,2025,3081.14,183.62,0.0,3264.76
1275,Robert Haynes,11,2025,3081.14,127.77,0.0,3208.91
1275,Robert Haynes,12,2025,3081.14,382.91,538.34,4002.38
1277,Emily Nelson,1,2024,18824.0,1783.45,0.0,20607.45
1277,Emily Nelson,2,2024,18824.0,1376.55,0.0,20200.55
1277,Emily Nelson,3,2024,18824.0,863.81,779.49,20467.3
1277,Emily Nelson,4,2024,18824.0,1041.82,0.0,19865.82
1277,Emily Nelson,5,2024,18824.0,2241.52,0.0,21065.52
1277,Emily Nelson,6,2024,18824.0,1583.66,779.49,21187.15
1277,Emily Nelson,7,2024,18824.0,1194.99,0.0,20018.99
1277,Emily Nelson,8,2024,18824.0,1793.75,0.0,20617.75
1277,Emily Nelson,9,2024,18824.0,1046.01,779.49,20649.5
1277,Emily Nelson,10,2024,18824.0,2353.48,0.0,21177.48
1277,Emily Nelson,11,2024,18824.0,2269.87,0.0,21093.87
1277,Emily Nelson,12,2024,18824.0,1242.44,779.49,20845.92
1277,Emily Nelson,1,2025,18824.0,1150.9,0.0,19974.9
1277,Emily Nelson,2,2025,18824.0,27.41,0.0,18851.41
1277,Emily Nelson,3,2025,18824.0,669.24,779.49,20272.73
1277,Emily Nelson,4,2025,18824.0,749.49,0.0,19573.49
1277,Emily Nelson,5,2025,18824.0,1582.26,0.0,20406.26
1277,Emily Nelson,6,2025,22202.23,1558.88,919.38,24680.49
1277,Emily Nelson,7,2025,22202.23,0.0,0.0,22202.23
1277,Emily Nelson,8,2025,22202.23,880.09,0.0,23082.32
1277,Emily Nelson,9,2025,22202.23,1588.9,919.38,24710.51
1277,Emily Nelson,10,2025,22202.23,2112.77,0.0,24315.0
1277,Emily Nelson,11,2025,22202.23,2127.75,0.0,24329.98
1277,Emily Nelson,12,2025,22202.23,0.0,919.38,23121.61
1278,Dale Chan,1,2024,13577.0,312.41,0.0,13889.41
1278,Dale Chan,2,2024,13577.0,1033.92,0.0,14610.92
1278,Dale Chan,3,2024,13577.0,522.71,1282.29,15382.0
1278,Dale Chan,4,2024,13577.0,1453.44,0.0,15030.44
1278,Dale Chan,5,2024,13577.0,0.0,0.0,13577.0
1278,Dale Chan,6,2024,13577.0,1405.55,0.0,14982.55
1278,Dale Chan,7,2024,13577.0,720.38,0.0,14297.38
1278,Dale Chan,8,2024,13577.0,0.0,0.0,13577.0
1278,Dale Chan,9,2024,13577.0,774.14,1282.29,15633.43
1278,Dale Chan,10,2024,13577.0,898.28,0.0,14475.28
1278,Dale Chan,11,2024,13577.0,168.57,0.0,13745.57
1278,Dale Chan,12,2024,13577.0,0.0,1282.29,14859.29
1278,Dale Chan,1,2025,13577.0,1223.0,0.0,14800.0
1278,Dale Chan,2,2025,13577.0,975.03,0.0,14552.03
1278,Dale Chan,3,2025,15627.86,1705.08,1475.99,18808.93
1278,Dale Chan,4,2025,15627.86,735.26,0.0,16363.11
1278,Dale Chan,5,2025,15627.86,959.96,0.0,16587.82
1278,Dale Chan,6,2025,15627.86,0.0,1475.99,17103.84
1278,Dale Chan,7,2025,15627.86,543.92,0.0,16171.77
1278,Dale Chan,8,2025,15627.86,779.38,0.0,16407.24
1278,Dale Chan,9,2025,15627.86,696.07,1475.99,17799.92
1278,Dale Chan,10,2025,15627.86,1717.18,0.0,17345.03
1278,Dale Chan,11,2025,15627.86,0.0,0.0,15627.86
1278,Dale Chan,12,2025,15627.86,922.86,1475.99,18026.7
1279,Brittney Martin,1,2024,2625.0,0.0,0.0,2625.0
1279,Brittney Martin,2,2024,2625.0,0.0,0.0,2625.0
1279,Brittney Martin,3,2024,2625.0,0.0,549.52,3174.52
1279,Brittney Martin,4,2024,2625.0,0.0,0.0,2625.0
1279,Brittney Martin,5,2024,2625.0,0.0,0.0,2625.0
1279,Brittney Martin,6,2024,2625.0,0.0,549.52,3174.52
1279,Brittney Martin,7,2024,2625.0,0.0,0.0,2625.0
1279,Brittney Martin,8,2024,2625.0,0.0,0.0,2625.0
1279,Brittney Martin,9,2024,2625.0,0.0,549.52,3174.52
1279,Brittney Martin,10,2024,2625.0,0.0,0.0,2625.0
1279,Brittney Martin,11,2024,2625.0,219.78,0.0,2844.78
1279,Brittney Martin,12,2024,2625.0,0.0,549.52,3174.52
1279,Brittney Martin,1,2025,3061.94,0.0,0.0,3061.94
1279,Brittney Martin,2,2025,3061.94,,0.0,3061.94
1279,Brittney Martin,3,2025,3061.94,209.98,640.99,3912.91
1279,Brittney Martin,4,2025,3061.94,0.0,0.0,3061.94
1279,Brittney Martin,5,2025,3061.94,0.0,0.0,3061.94
1279,Brittney Martin,6,2025,3061.94,0.0,640.99,3702.93
1279,Brittney Martin,7,2025,3061.94,0.0,0.0,3061.94
1279,Brittney Martin,8,2025,3061.94,0.0,0.0,3061.94
1279,Brittney Martin,9,2025,3061.94,0.0,640.99,3702.93
1279,Brittney Martin,10,2025,3061.94,128.34,0.0,3190.29
1279,Brittney Martin,11,2025,3061.94,0.0,0.0,3061.94
1279,Brittney Martin,12,2025,3061.94,0.0,640.99,3702.93
1280,Jason Herrera,1,2024,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,2,2024,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,3,2024,18789.0,0.0,1373.65,20162.65
1280,Jason Herrera,4,2024,18789.0,,0.0,20197.25
1280,Jason Herrera,5,2024,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,6,2024,18789.0,,1373.65,20162.65
1280,Jason Herrera,7,2024,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,8,2024,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,9,2024,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,10,2024,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,11,2024,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,12,2024,18789.0,0.0,1373.65,20162.65
1280,Jason Herrera,1,2025,18789.0,0.0,0.0,18789.0
1280,Jason Herrera,2,2025,20720.87,0.0,0.0,20720.87
1280,Jason Herrera,3,2025,20720.87,0.0,0.0,20720.87
1280,Jason Herrera,4,2025,20720.87,0.0,0.0,20720.87
1280,Jason Herrera,5,2025,20720.87,0.0,0.0,20720.87
1280,Jason Herrera,6,2025,20720.87,2030.09,1514.89,24265.85
1280,Jason Herrera,7,2025,20720.87,0.0,0.0,20720.87
1280,Jason Herrera,8,2025,20720.87,0.0,0.0,20720.87
1280,Jason Herrera,9,2025,20720.87,0.0,1514.89,22235.76
1280,Jason Herrera,10,2025,20720.87,0.0,0.0,20720.87
1280,Jason Herrera,11,2025,20720.87,0.0,0.0,20720.87
1280,Jason Herrera,12,2025,20720.87,0.0,0.0,20720.87
1281,Christine Parker,1,2024,4538.0,198.62,0.0,4736.62
1281,Christine Parker,2,2024,4538.0,473.19,0.0,5011.19
1281,Christine Parker,3,2024,4538.0,247.36,272.67,5058.03
1281,Christine Parker,4,2024,4538.0,297.29,0.0,4835.29
1281,Christine Parker,5,2024,4538.0,435.29,0.0,4973.29
1281,Christine Parker,6,2024,4538.0,272.72,272.67,5083.39
1281,Christine Parker,7,2024,4538.0,368.16,0.0,4906.16
1281,Christine Parker,8,2024,4538.0,320.2,0.0,4858.2
1281,Christine Parker,9,2024,4538.0,380.65,272.67,5191.33
1281,Christine Parker,10,2024,4538.0,38.93,0.0,4576.93
1281,Christine Parker,11,2024,4538.0,113.95,0.0,4651.95
1281,Christine Parker,12,2024,4538.0,446.9,272.67,5257.57
1281,Christine Parker,1,2025,4538.0,504.24,0.0,5042.24
1281,Christine Parker,2,2025,4538.0,239.09,0.0,4777.09
1281,Christine Parker,3,2025,4538.0,0.0,272.67,4810.67
1281,Christine Parker,4,2025,4538.0,329.82,0.0,4867.82
1281,Christine Parker,5,2025,4538.0,403.16,0.0,4941.16
1281,Christine Parker,6,2025,4920.55,495.97,295.66,5712.18
1281,Christine Parker,7,2025,4920.55,,0.0,5014.87
1281,Christine Parker,8,2025,4920.55,262.85,0.0,5183.4
1281,Christine Parker,9,2025,4920.55,344.55,295.66,5560.76
1281,Christine Parker,10,2025,4920.55,497.44,0.0,5417.99
1281,Christine Parker,11,2025,4920.55,762.45,0.0,5683.0
1281,Christine Parker,12,2025,4920.55,359.99,295.66,5576.19
1282,Bryan Moore,1,2024,19847.0,750.03,0.0,20597.03
1282,Bryan Moore,2,2024,19847.0,0.0,0.0,19847.0
1282,Bryan Moore,3,2024,19847.0,0.0,2816.84,22663.84
1282,Bryan Moore,4,2024,19847.0,1827.27,0.0,21674.27
1282,Bryan Moore,5,2024,19847.0,2374.29,0.0,22221.29
1282,Bryan Moore,6,2024,19847.0,1652.07,2816.84,24315.91
1282,Bryan Moore,7,2024,19847.0,1047.93,0.0,20894.93
1282,Bryan Moore,8,2024,19847.0,2158.16,0.0,22005.16
1282,Bryan Moore,9,2024,19847.0,1982.84,2816.84,24646.68
1282,Bryan Moore,10,2024,19847.0,,0.0,20823.82
1282,Bryan Moore,11,2024,19847.0,1814.86,0.0,21661.86
1282,Bryan Moore,12,2024,19847.0,2181.54,2816.84,24845.38
1282,Bryan Moore,1,2025,19847.0,2291.47,0.0,22138.47
1282,Bryan Moore,2,2025,19847.0,,0.0,21395.2
1282,Bryan Moore,3,2025,22915.64,1587.08,3252.36,27755.09
1282,Bryan Moore,4,2025,22915.64,0.0,0.0,22915.64
1282,Bryan Moore,5,2025,22915.64,2676.96,0.0,25592.6
1282,Bryan Moore,6,2025,22915.64,1001.3,3252.36,27169.31
1282,Bryan Moore,7,2025,22915.64,2134.76,0.0,25050.4
1282,Bryan Moore,8,2025,22915.64,0.0,0.0,22915.64
1282,Bryan Moore,9,2025,22915.64,891.4,3252.36,27059.41
1282,Bryan Moore,10,2025,22915.64,2565.66,0.0,25481.31
1282,Bryan Moore,11,2025,22915.64,1655.85,0.0,24571.49
1282,Bryan Moore,12,2025,22915.64,0.0,3252.36,26168.01
1283,Samantha Terry,1,2024,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,2,2024,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,3,2024,10512.0,0.0,421.3,10933.3
1283,Samantha Terry,4,2024,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,5,2024,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,6,2024,10512.0,,421.3,12174.33
1283,Samantha Terry,7,2024,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,8,2024,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,9,2024,10512.0,0.0,421.3,10933.3
1283,Samantha Terry,10,2024,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,11,2024,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,12,2024,10512.0,0.0,421.3,10933.3
1283,Samantha Terry,1,2025,10512.0,0.0,0.0,10512.0
1283,Samantha Terry,2,2025,11156.98,0.0,0.0,11156.98
1283,Samantha Terry,3,2025,11156.98,0.0,447.15,11604.14
1283,Samantha Terry,4,2025,11156.98,0.0,0.0,11156.98
1283,Samantha Terry,5,2025,11156.98,0.0,0.0,11156.98
1283,Samantha Terry,6,2025,11156.98,0.0,447.15,11604.14
1283,Samantha Terry,7,2025,11156.98,1057.04,0.0,12214.02
1283,Samantha Terry,8,2025,11156.98,0.0,0.0,11156.98
1283,Samantha Terry,9,2025,11156.98,0.0,447.15,11604.14
1283,Samantha Terry,10,2025,11156.98,0.0,0.0,11156.98
1283,Samantha Terry,11,2025,11156.98,0.0,0.0,11156.98
1283,Samantha Terry,12,2025,11156.98,0.0,447.15,11604.14
1285,Russell Murphy,1,2024,4444.0,192.44,0.0,4636.44
1285,Russell Murphy,2,2024,4444.0,0.0,0.0,4444.0
1285,Russell Murphy,3,2024,4444.0,0.0,0.0,4444.0
1285,Russell Murphy,4,2024,4444.0,545.45,0.0,4989.45
1285,Russell Murphy,5,2024,4444.0,0.0,0.0,4444.0
1285,Russell Murphy,6,2024,4444.0,562.33,216.86,5223.19
1285,Russell Murphy,7,2024,4444.0,0.0,0.0,4444.0
1285,Russell Murphy,8,2024,4444.0,0.0,0.0,4444.0
1285,Russell Murphy,9,2024,4444.0,0.0,216.86,4660.86
1285,Russell Murphy,10,2024,4444.0,0.0,0.0,4444.0
1285,Russell Murphy,11,2024,4444.0,0.0,0.0,4444.0
1285,Russell Murphy,12,2024,4860.13,0.0,237.17,5097.29
1285,Russell Murphy,1,2025,4860.13,0.0,0.0,4860.13
1285,Russell Murphy,2,2025,4860.13,0.0,0.0,4860.13
1285,Russell Murphy,3,2025,4860.13,0.0,237.17,5097.29
1285,Russell Murphy,4,2025,4860.13,0.0,0.0,4860.13
1285,Russell Murphy,5,2025,4860.13,0.0,0.0,4860.13
1285,Russell Murphy,6,2025,4860.13,,237.17,5097.29
1285,Russell Murphy,7,2025,4860.13,517.45,0.0,5377.58
1285,Russell Murphy,8,2025,4860.13,0.0,0.0,4860.13
1285,Russell Murphy,9,2025,4860.13,0.0,237.17,5097.29
1285,Russell Murphy,10,2025,4860.13,0.0,0.0,4860.13
1285,Russell Murphy,11,2025,4860.13,0.0,0.0,4860.13
1285,Russell Murphy,12,2025,4860.13,0.0,237.17,5097.29
1286,David Kelly,1,2024,2154.0,0.0,0.0,2154.0
1286,David Kelly,2,2024,2154.0,123.11,0.0,2277.11
1286,David Kelly,3,2024,2154.0,0.0,89.12,2243.12
1286,David Kelly,4,2024,2154.0,152.55,0.0,2306.55
1286,David Kelly,5,2024,2154.0,181.72,0.0,2335.72
1286,David Kelly,6,2024,2154.0,0.0,89.12,2243.12
1286,David Kelly,7,2024,2154.0,126.85,0.0,2280.85
1286,David Kelly,8,2024,2154.0,281.68,0.0,2435.68
1286,David Kelly,9,2024,2154.0,181.65,89.12,2424.77
1286,David Kelly,10,2024,2154.0,0.0,0.0,2154.0
1286,David Kelly,11,2024,2154.0,194.25,0.0,2348.25
1286,David Kelly,12,2024,2154.0,0.0,89.12,2243.12
1286,David Kelly,1,2025,2501.12,173.97,0.0,2675.09
1286,David Kelly,2,2025,2501.12,194.47,0.0,2695.59
1286,David Kelly,3,2025,2501.12,172.43,103.49,2777.04
1286,David Kelly,4,2025,2501.12,0.0,0.0,2501.12
1286,David Kelly,5,2025,2501.12,260.65,0.0,2761.77
1286,David Kelly,6,2025,2501.12,284.1,103.49,2888.71
1286,David Kelly,7,2025,2501.12,,0.0,2722.45
1286,David Kelly,8,2025,2501.12,174.63,0.0,2675.75
1286,David Kelly,9,2025,2501.12,196.99,103.49,2801.59
1286,David Kelly,10,2025,2501.12,201.56,0.0,2702.68
1286,David Kelly,11,2025,2501.12,139.88,0.0,2641.0
1286,David Kelly,12,2025,2501.12,243.53,103.49,2848.13
1288,Megan Green,1,2024,19190.0,,0.0,19190.0
1288,Megan Green,2,2024,19190.0,0.0,0.0,19190.0
1288,Megan Green,3,2024,19190.0,0.0,1006.06,20196.06
1288,Megan Green,4,2024,19190.0,0.0,0.0,19190.0
1288,Megan Green,5,2024,19190.0,0.0,0.0,19190.0
1288,Megan Green,6,2024,19190.0,0.0,1006.06,20196.06
1288,Megan Green,7,2024,19190.0,0.0,0.0,19190.0
1288,Megan Green,8,2024,19190.0,0.0,0.0,19190.0
1288,Megan Green,9,2024,19190.0,,1006.06,20196.06
1288,Megan Green,10,2024,19190.0,0.0,0.0,19190.0
1288,Megan Green,11,2024,19190.0,0.0,0.0,19190.0
1288,Megan Green,12,2024,19190.0,0.0,0.0,19190.0
1288,Megan Green,1,2025,19190.0,0.0,0.0,19190.0
1288,Megan Green,2,2025,19190.0,0.0,0.0,19190.0
1288,Megan Green,3,2025,19190.0,0.0,1006.06,20196.06
1288,Megan Green,4,2025,19190.0,0.0,0.0,19190.0
1288,Megan Green,5,2025,21986.65,0.0,0.0,21986.65
1288,Megan Green,6,2025,21986.65,0.0,1152.67,23139.32
1288,Megan Green,7,2025,21986.65,,0.0,21986.65
1288,Megan Green,8,2025,21986.65,0.0,0.0,21986.65
1288,Megan Green,9,2025,21986.65,0.0,1152.67,23139.32
1288,Megan Green,10,2025,21986.65,0.0,0.0,21986.65
1288,Megan Green,11,2025,21986.65,0.0,0.0,21986.65
1288,Megan Green,12,2025,21986.65,0.0,1152.67,23139.32
1289,Amanda Sullivan MD,1,2024,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,2,2024,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,3,2024,4490.0,0.0,256.31,4746.31
1289,Amanda Sullivan MD,4,2024,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,5,2024,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,6,2024,4490.0,0.0,256.31,4746.31
1289,Amanda Sullivan MD,7,2024,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,8,2024,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,9,2024,4490.0,0.0,256.31,4746.31
1289,Amanda Sullivan MD,10,2024,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,11,2024,4490.0,,0.0,4490.0
1289,Amanda Sullivan MD,12,2024,4490.0,0.0,256.31,4746.31
1289,Amanda Sullivan MD,1,2025,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,2,2025,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,3,2025,4490.0,0.0,256.31,4746.31
1289,Amanda Sullivan MD,4,2025,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,5,2025,4490.0,0.0,0.0,4490.0
1289,Amanda Sullivan MD,6,2025,4906.28,0.0,0.0,4906.28
1289,Amanda Sullivan MD,7,2025,4906.28,0.0,0.0,4906.28
1289,Amanda Sullivan MD,8,2025,4906.28,,0.0,4906.28
1289,Amanda Sullivan MD,9,2025,4906.28,0.0,0.0,4906.28
1289,Amanda Sullivan MD,10,2025,4906.28,0.0,0.0,4906.28
1289,Amanda Sullivan MD,11,2025,4906.28,0.0,0.0,4906.28
1289,Amanda Sullivan MD,12,2025,4906.28,460.22,0.0,5366.5
1291,Danielle Murray,1,2024,3506.0,442.5,0.0,3948.5
1291,Danielle Murray,2,2024,3506.0,412.52,0.0,3918.52
1291,Danielle Murray,3,2024,3506.0,208.36,272.0,3986.36
1291,Danielle Murray,4,2024,3506.0,366.76,0.0,3872.76
1291,Danielle Murray,5,2024,3506.0,180.46,0.0,3686.46
1291,Danielle Murray,6,2024,3506.0,353.68,272.0,4131.67
1291,Danielle Murray,7,2024,3506.0,226.14,0.0,3732.14
1291,Danielle Murray,8,2024,3506.0,0.0,0.0,3506.0
1291,Danielle Murray,9,2024,3506.0,172.85,0.0,3678.85
1291,Danielle Murray,10,2024,3506.0,309.94,0.0,3815.94
1291,Danielle Murray,11,2024,3506.0,0.0,0.0,3506.0
1291,Danielle Murray,12,2024,3506.0,96.31,272.0,3874.31
1291,Danielle Murray,1,2025,3506.0,261.81,0.0,3767.81
1291,Danielle Murray,2,2025,3506.0,0.0,0.0,3506.0
1291,Danielle Murray,3,2025,3506.0,0.0,272.0,3778.0
1291,Danielle Murray,4,2025,3506.0,289.15,0.0,3795.15
1291,Danielle Murray,5,2025,3696.65,0.0,0.0,3696.65
1291,Danielle Murray,6,2025,3696.65,,286.79,4238.21
1291,Danielle Murray,7,2025,3696.65,120.57,0.0,3817.22
1291,Danielle Murray,8,2025,3696.65,205.03,0.0,3901.68
1291,Danielle Murray,9,2025,3696.65,339.12,286.79,4322.55
1291,Danielle Murray,10,2025,3696.65,360.25,0.0,4056.9
1291,Danielle Murray,11,2025,3696.65,293.93,0.0,3990.58
1291,Danielle Murray,12,2025,3696.65,0.0,0.0,3696.65
1292,Brenda Smith,1,2024,2372.0,0.0,0.0,2372.0
1292,Brenda Smith,2,2024,2372.0,272.08,0.0,2644.08
1292,Brenda Smith,3,2024,2372.0,218.04,0.0,2590.04
1292,Brenda Smith,4,2024,2372.0,136.57,0.0,2508.57
1292,Brenda Smith,5,2024,2372.0,169.8,0.0,2541.8
1292,Brenda Smith,6,2024,2372.0,89.93,0.0,2461.93
1292,Brenda Smith,7,2024,2372.0,182.06,0.0,2554.06
1292,Brenda Smith,8,2024,2372.0,268.9,0.0,2640.9
1292,Brenda Smith,9,2024,2372.0,238.53,160.76,2771.29
1292,Brenda Smith,10,2024,2372.0,289.53,0.0,2661.53
1292,Brenda Smith,11,2024,2372.0,168.21,0.0,2540.21
1292,Brenda Smith,12,2024,2372.0,0.0,160.76,2532.76
1292,Brenda Smith,1,2025,2372.0,285.55,0.0,2657.55
1292,Brenda Smith,2,2025,2372.0,176.0,0.0,2548.0
1292,Brenda Smith,3,2025,2372.0,0.0,160.76,2532.76
1292,Brenda Smith,4,2025,2372.0,294.48,0.0,2666.48
1292,Brenda Smith,5,2025,2372.0,188.2,0.0,2560.2
1292,Brenda Smith,6,2025,2546.1,257.71,172.56,2976.38
1292,Brenda Smith,7,2025,2546.1,0.0,0.0,2546.1
1292,Brenda Smith,8,2025,2546.1,316.36,0.0,2862.47
1292,Brenda Smith,9,2025,2546.1,0.0,172.56,2718.67
1292,Brenda Smith,10,2025,2546.1,188.91,0.0,2735.02
1292,Brenda Smith,11,2025,2546.1,220.37,0.0,2766.47
1292,Brenda Smith,12,2025,2546.1,0.0,172.56,2718.67
1293,Vickie Anderson,1,2024,10231.0,,0.0,10231.0
1293,Vickie Anderson,2,2024,10231.0,0.0,0.0,10231.0
